condition,correct,example_id,margin,prediction,rank,seed,target
consequent_swap,0,911,-15.721466064453125,6,2,37,97
entailed,0,912,-3.6717100143432617,16,4,37,86
fact_mismatch,1,913,17.356006622314453,6,1,37,6
rule_lhs_mismatch,1,914,16.247520446777344,6,1,37,6
consequent_swap,0,915,-18.344512939453125,6,59,37,102
entailed,0,916,-6.903461456298828,59,37,37,99
fact_mismatch,1,917,25.30868911743164,6,1,37,6
rule_lhs_mismatch,1,918,25.83805274963379,6,1,37,6
consequent_swap,0,919,-19.749401092529297,6,43,37,100
entailed,0,920,-17.1672420501709,6,16,37,93
fact_mismatch,1,921,19.810379028320312,6,1,37,6
rule_lhs_mismatch,1,922,21.312118530273438,6,1,37,6
consequent_swap,0,923,-17.176239013671875,6,65,37,92
entailed,0,924,-10.416702270507812,6,2,37,86
fact_mismatch,1,925,25.218530654907227,6,1,37,6
rule_lhs_mismatch,1,926,26.890844345092773,6,1,37,6
consequent_swap,0,927,-22.79743194580078,6,10,37,89
entailed,0,928,-20.081981658935547,6,9,37,75
fact_mismatch,1,929,22.33200454711914,6,1,37,6
rule_lhs_mismatch,1,930,21.063846588134766,6,1,37,6
consequent_swap,0,931,-5.100122451782227,6,6,37,93
entailed,0,932,-22.298189163208008,6,51,37,88
fact_mismatch,1,933,20.149944305419922,6,1,37,6
rule_lhs_mismatch,1,934,21.68054962158203,6,1,37,6
consequent_swap,0,935,-19.661117553710938,6,15,37,87
entailed,0,936,-5.399636745452881,60,10,37,87
fact_mismatch,1,937,18.91339111328125,6,1,37,6
rule_lhs_mismatch,1,938,25.799400329589844,6,1,37,6
consequent_swap,0,939,-14.301507949829102,6,7,37,96
entailed,0,940,-7.881854057312012,6,2,37,90
fact_mismatch,1,941,25.5084228515625,6,1,37,6
rule_lhs_mismatch,1,942,24.16374397277832,6,1,37,6
consequent_swap,0,943,-19.427371978759766,6,11,37,96
entailed,0,944,-2.7056150436401367,6,2,37,73
fact_mismatch,1,945,25.791194915771484,6,1,37,6
rule_lhs_mismatch,1,946,20.165313720703125,6,1,37,6
consequent_swap,0,947,-12.48031997680664,6,2,37,82
entailed,0,948,-2.2721176147460938,23,2,37,96
fact_mismatch,1,949,19.344467163085938,6,1,37,6
rule_lhs_mismatch,1,950,20.47171401977539,6,1,37,6
consequent_swap,0,951,-25.042259216308594,6,21,37,89
entailed,0,952,-20.79190444946289,6,9,37,98
fact_mismatch,1,953,18.68532371520996,6,1,37,6
rule_lhs_mismatch,1,954,21.334449768066406,6,1,37,6
consequent_swap,0,955,-12.051101684570312,6,10,37,75
entailed,0,956,-11.016924858093262,6,10,37,93
fact_mismatch,1,957,17.372318267822266,6,1,37,6
rule_lhs_mismatch,1,958,23.96746826171875,6,1,37,6
consequent_swap,0,959,-12.865812301635742,6,15,37,75
entailed,0,960,-8.053869247436523,6,10,37,76
fact_mismatch,1,961,22.342002868652344,6,1,37,6
rule_lhs_mismatch,1,962,15.251535415649414,6,1,37,6
consequent_swap,0,963,-26.699026107788086,6,47,37,102
entailed,0,964,-21.54740333557129,6,5,37,97
fact_mismatch,1,965,14.206329345703125,6,1,37,6
rule_lhs_mismatch,1,966,20.022525787353516,6,1,37,6
consequent_swap,0,967,-2.039609909057617,11,2,37,93
entailed,0,968,-0.5305643081665039,45,4,37,72
fact_mismatch,1,969,21.0375919342041,6,1,37,6
rule_lhs_mismatch,1,970,24.284746170043945,6,1,37,6
consequent_swap,0,971,-13.896089553833008,6,4,37,72
entailed,0,972,-10.619422912597656,6,16,37,87
fact_mismatch,1,973,14.730493545532227,6,1,37,6
rule_lhs_mismatch,1,974,12.1574068069458,6,1,37,6
consequent_swap,0,975,-12.573931694030762,6,2,37,82
entailed,0,976,-40.211883544921875,6,85,37,91
fact_mismatch,1,977,25.044113159179688,6,1,37,6
rule_lhs_mismatch,0,978,-0.9514942169189453,59,2,37,6
consequent_swap,0,979,-5.727889060974121,6,4,37,71
entailed,0,980,-2.2721176147460938,23,2,37,96
fact_mismatch,1,981,18.04059600830078,6,1,37,6
rule_lhs_mismatch,1,982,19.30866050720215,6,1,37,6
consequent_swap,0,983,-2.1353654861450195,44,4,37,83
entailed,0,984,-8.76841926574707,6,11,37,83
fact_mismatch,1,985,20.598783493041992,6,1,37,6
rule_lhs_mismatch,1,986,25.004859924316406,6,1,37,6
consequent_swap,0,987,-35.061214447021484,6,70,37,93
entailed,0,988,-34.88745880126953,6,63,37,78
fact_mismatch,1,989,15.892707824707031,6,1,37,6
rule_lhs_mismatch,1,990,15.932317733764648,6,1,37,6
consequent_swap,0,991,-6.010232925415039,6,8,37,76
entailed,0,992,-6.010232925415039,6,8,37,76
fact_mismatch,1,993,24.766387939453125,6,1,37,6
rule_lhs_mismatch,1,994,17.125370025634766,6,1,37,6
consequent_swap,0,995,-20.44211196899414,6,2,37,84
entailed,0,996,-20.097190856933594,6,3,37,81
fact_mismatch,1,997,25.320659637451172,6,1,37,6
rule_lhs_mismatch,1,998,20.481639862060547,6,1,37,6
consequent_swap,1,999,0.8752269744873047,71,1,37,71
entailed,0,1000,-18.611068725585938,6,31,37,102
fact_mismatch,1,1001,24.589685440063477,6,1,37,6
rule_lhs_mismatch,1,1002,25.34937286376953,6,1,37,6
consequent_swap,0,1003,-35.010189056396484,6,57,37,99
entailed,0,1004,-17.2161865234375,6,35,37,100
fact_mismatch,1,1005,18.291746139526367,6,1,37,6
rule_lhs_mismatch,1,1006,21.920459747314453,6,1,37,6
consequent_swap,0,1007,-26.5854434967041,6,56,37,99
entailed,0,1008,-3.9938912391662598,27,6,37,87
fact_mismatch,1,1009,21.303020477294922,6,1,37,6
rule_lhs_mismatch,1,1010,16.389249801635742,6,1,37,6
consequent_swap,0,1011,-25.953569412231445,6,60,37,91
entailed,0,1012,-11.063031196594238,23,33,37,88
fact_mismatch,1,1013,25.16594123840332,6,1,37,6
rule_lhs_mismatch,1,1014,21.508113861083984,6,1,37,6
consequent_swap,0,1015,-12.513394355773926,6,2,37,98
entailed,0,1016,-18.883102416992188,6,54,37,88
fact_mismatch,1,1017,25.448467254638672,6,1,37,6
rule_lhs_mismatch,1,1018,25.955110549926758,6,1,37,6
consequent_swap,0,1019,-27.5078182220459,6,63,37,91
entailed,0,1020,-2.211780548095703,60,6,37,71
fact_mismatch,1,1021,22.608327865600586,6,1,37,6
rule_lhs_mismatch,1,1022,20.649066925048828,6,1,37,6
consequent_swap,0,1023,-7.911707878112793,6,11,37,95
