dependency_span,first_top1_layer,generator_family,model_seed,nuisance_count,nuisance_type,override_crossing_layer,pattern_length,predictive_family_id,settling_delay,stable_override_layer,stable_top1_layer,surface_identity_id,top1_reversal_count
3,6,functor,23,2,N3,,3,functor:1:0-0,4,,10,"test:functor:N3:randomized:(0, 0):2",5
3,10,functor,23,2,N3,,3,functor:1:0-0,0,,10,"test:functor:N3:randomized:(0, 0):3",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:aligned:(0, 0):0",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:aligned:(0, 0):1",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:aligned:(0, 0):2",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:aligned:(0, 0):3",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:randomized:(0, 0):0",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:randomized:(0, 0):1",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:randomized:(0, 0):2",1
3,10,functor,23,2,N4,,3,functor:1:0-0,0,,10,"test:functor:N4:randomized:(0, 0):3",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:aligned:(0, 1):0",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:aligned:(0, 1):1",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:aligned:(0, 1):2",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:aligned:(0, 1):3",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:randomized:(0, 1):0",1
3,5,functor,23,0,N0,,3,functor:1:0-1,,,,"test:functor:N0:randomized:(0, 1):1",2
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:randomized:(0, 1):2",1
3,5,functor,23,0,N0,,3,functor:1:0-1,0,,5,"test:functor:N0:randomized:(0, 1):3",1
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:aligned:(0, 1):0",1
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:aligned:(0, 1):1",1
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:aligned:(0, 1):2",1
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:aligned:(0, 1):3",1
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:randomized:(0, 1):0",1
3,11,functor,23,2,N2,,3,functor:1:0-1,6,,17,"test:functor:N2:randomized:(0, 1):1",7
3,10,functor,23,2,N2,,3,functor:1:0-1,0,,10,"test:functor:N2:randomized:(0, 1):2",1
3,11,functor,23,2,N2,,3,functor:1:0-1,6,,17,"test:functor:N2:randomized:(0, 1):3",7
3,10,functor,23,2,N3,,3,functor:1:0-1,0,,10,"test:functor:N3:aligned:(0, 1):0",1
3,10,functor,23,2,N3,,3,functor:1:0-1,0,,10,"test:functor:N3:aligned:(0, 1):1",1
3,10,functor,23,2,N3,,3,functor:1:0-1,0,,10,"test:functor:N3:aligned:(0, 1):2",1
3,10,functor,23,2,N3,,3,functor:1:0-1,0,,10,"test:functor:N3:aligned:(0, 1):3",1
3,10,functor,23,2,N3,,3,functor:1:0-1,,,,"test:functor:N3:randomized:(0, 1):0",8
3,11,functor,23,2,N3,,3,functor:1:0-1,6,,17,"test:functor:N3:randomized:(0, 1):1",7
3,8,functor,23,2,N3,,3,functor:1:0-1,2,,10,"test:functor:N3:randomized:(0, 1):2",3
3,10,functor,23,2,N3,,3,functor:1:0-1,0,,10,"test:functor:N3:randomized:(0, 1):3",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:aligned:(0, 1):0",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:aligned:(0, 1):1",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:aligned:(0, 1):2",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:aligned:(0, 1):3",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:randomized:(0, 1):0",1
3,11,functor,23,2,N4,,3,functor:1:0-1,6,,17,"test:functor:N4:randomized:(0, 1):1",7
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:randomized:(0, 1):2",1
3,10,functor,23,2,N4,,3,functor:1:0-1,0,,10,"test:functor:N4:randomized:(0, 1):3",1
3,5,functor,23,0,N0,,3,functor:1:0-2,0,,5,"test:functor:N0:aligned:(0, 2):0",1
3,5,functor,23,0,N0,,3,functor:1:0-2,0,,5,"test:functor:N0:aligned:(0, 2):1",1
3,5,functor,23,0,N0,,3,functor:1:0-2,0,,5,"test:functor:N0:aligned:(0, 2):2",1
3,5,functor,23,0,N0,,3,functor:1:0-2,0,,5,"test:functor:N0:aligned:(0, 2):3",1
3,5,functor,23,0,N0,,3,functor:1:0-2,,,,"test:functor:N0:randomized:(0, 2):0",2
3,5,functor,23,0,N0,,3,functor:1:0-2,,,,"test:functor:N0:randomized:(0, 2):1",2
3,5,functor,23,0,N0,,3,functor:1:0-2,0,,5,"test:functor:N0:randomized:(0, 2):2",1
3,7,functor,23,0,N0,,3,functor:1:0-2,0,,7,"test:functor:N0:randomized:(0, 2):3",1
3,10,functor,23,2,N2,,3,functor:1:0-2,0,,10,"test:functor:N2:aligned:(0, 2):0",1
3,10,functor,23,2,N2,,3,functor:1:0-2,0,,10,"test:functor:N2:aligned:(0, 2):1",1
3,11,functor,23,2,N2,,3,functor:1:0-2,4,,15,"test:functor:N2:aligned:(0, 2):2",3
3,10,functor,23,2,N2,,3,functor:1:0-2,0,,10,"test:functor:N2:aligned:(0, 2):3",1
3,11,functor,23,2,N2,,3,functor:1:0-2,,,,"test:functor:N2:randomized:(0, 2):0",4
3,16,functor,23,2,N2,,3,functor:1:0-2,0,,16,"test:functor:N2:randomized:(0, 2):1",1
3,10,functor,23,2,N2,,3,functor:1:0-2,6,,16,"test:functor:N2:randomized:(0, 2):2",5
3,14,functor,23,2,N2,,3,functor:1:0-2,,,,"test:functor:N2:randomized:(0, 2):3",4
3,10,functor,23,2,N3,,3,functor:1:0-2,0,,10,"test:functor:N3:aligned:(0, 2):0",1
3,10,functor,23,2,N3,,3,functor:1:0-2,0,,10,"test:functor:N3:aligned:(0, 2):1",1
3,10,functor,23,2,N3,,3,functor:1:0-2,0,,10,"test:functor:N3:aligned:(0, 2):2",1
3,10,functor,23,2,N3,,3,functor:1:0-2,0,,10,"test:functor:N3:aligned:(0, 2):3",1
3,10,functor,23,2,N3,,3,functor:1:0-2,,,,"test:functor:N3:randomized:(0, 2):0",8
3,10,functor,23,2,N3,,3,functor:1:0-2,0,,10,"test:functor:N3:randomized:(0, 2):1",1
3,10,functor,23,2,N3,,3,functor:1:0-2,,,,"test:functor:N3:randomized:(0, 2):2",4
3,11,functor,23,2,N3,,3,functor:1:0-2,6,,17,"test:functor:N3:randomized:(0, 2):3",7
3,10,functor,23,2,N4,,3,functor:1:0-2,0,,10,"test:functor:N4:aligned:(0, 2):0",1
3,10,functor,23,2,N4,,3,functor:1:0-2,0,,10,"test:functor:N4:aligned:(0, 2):1",1
3,10,functor,23,2,N4,,3,functor:1:0-2,0,,10,"test:functor:N4:aligned:(0, 2):2",1
3,10,functor,23,2,N4,,3,functor:1:0-2,0,,10,"test:functor:N4:aligned:(0, 2):3",1
3,11,functor,23,2,N4,,3,functor:1:0-2,6,,17,"test:functor:N4:randomized:(0, 2):0",7
3,11,functor,23,2,N4,,3,functor:1:0-2,6,,17,"test:functor:N4:randomized:(0, 2):1",7
3,10,functor,23,2,N4,,3,functor:1:0-2,,,,"test:functor:N4:randomized:(0, 2):2",6
3,11,functor,23,2,N4,,3,functor:1:0-2,6,,17,"test:functor:N4:randomized:(0, 2):3",5
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:aligned:(0, 3):0",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:aligned:(0, 3):1",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:aligned:(0, 3):2",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:aligned:(0, 3):3",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:randomized:(0, 3):0",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:randomized:(0, 3):1",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:randomized:(0, 3):2",1
3,3,functor,23,0,N0,,3,functor:1:0-3,0,,3,"test:functor:N0:randomized:(0, 3):3",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:aligned:(0, 3):0",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:aligned:(0, 3):1",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:aligned:(0, 3):2",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:aligned:(0, 3):3",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:randomized:(0, 3):0",1
3,6,functor,23,2,N2,,3,functor:1:0-3,8,,14,"test:functor:N2:randomized:(0, 3):1",3
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:randomized:(0, 3):2",1
3,6,functor,23,2,N2,,3,functor:1:0-3,0,,6,"test:functor:N2:randomized:(0, 3):3",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:aligned:(0, 3):0",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:aligned:(0, 3):1",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:aligned:(0, 3):2",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:aligned:(0, 3):3",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:randomized:(0, 3):0",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:randomized:(0, 3):1",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:randomized:(0, 3):2",1
3,6,functor,23,2,N3,,3,functor:1:0-3,0,,6,"test:functor:N3:randomized:(0, 3):3",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:aligned:(0, 3):0",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:aligned:(0, 3):1",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:aligned:(0, 3):2",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:aligned:(0, 3):3",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:randomized:(0, 3):0",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:randomized:(0, 3):1",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:randomized:(0, 3):2",1
3,6,functor,23,2,N4,,3,functor:1:0-3,0,,6,"test:functor:N4:randomized:(0, 3):3",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:aligned:(1, 0):0",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:aligned:(1, 0):1",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:aligned:(1, 0):2",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:aligned:(1, 0):3",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:randomized:(1, 0):0",1
3,5,functor,23,0,N0,,3,functor:1:1-0,0,,5,"test:functor:N0:randomized:(1, 0):1",1
3,3,functor,23,0,N0,,3,functor:1:1-0,0,,3,"test:functor:N0:randomized:(1, 0):2",1
3,8,functor,23,0,N0,,3,functor:1:1-0,0,,8,"test:functor:N0:randomized:(1, 0):3",1
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:aligned:(1, 0):0",1
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:aligned:(1, 0):1",1
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:aligned:(1, 0):2",1
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:aligned:(1, 0):3",1
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:randomized:(1, 0):0",1
3,6,functor,23,2,N2,,3,functor:1:1-0,4,,10,"test:functor:N2:randomized:(1, 0):1",5
3,6,functor,23,2,N2,,3,functor:1:1-0,0,,6,"test:functor:N2:randomized:(1, 0):2",1
3,6,functor,23,2,N2,,3,functor:1:1-0,2,,8,"test:functor:N2:randomized:(1, 0):3",3
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:aligned:(1, 0):0",1
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:aligned:(1, 0):1",1
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:aligned:(1, 0):2",1
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:aligned:(1, 0):3",1
3,9,functor,23,2,N3,,3,functor:1:1-0,0,,9,"test:functor:N3:randomized:(1, 0):0",1
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:randomized:(1, 0):1",1
3,6,functor,23,2,N3,,3,functor:1:1-0,2,,8,"test:functor:N3:randomized:(1, 0):2",3
3,6,functor,23,2,N3,,3,functor:1:1-0,0,,6,"test:functor:N3:randomized:(1, 0):3",1
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:aligned:(1, 0):0",1
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:aligned:(1, 0):1",1
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:aligned:(1, 0):2",1
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:aligned:(1, 0):3",1
3,10,functor,23,2,N4,,3,functor:1:1-0,0,,10,"test:functor:N4:randomized:(1, 0):0",1
3,6,functor,23,2,N4,,3,functor:1:1-0,2,,8,"test:functor:N4:randomized:(1, 0):1",3
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:randomized:(1, 0):2",1
3,6,functor,23,2,N4,,3,functor:1:1-0,0,,6,"test:functor:N4:randomized:(1, 0):3",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:aligned:(1, 1):0",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:aligned:(1, 1):1",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:aligned:(1, 1):2",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:aligned:(1, 1):3",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:randomized:(1, 1):0",1
3,3,functor,23,0,N0,,3,functor:1:1-1,0,,3,"test:functor:N0:randomized:(1, 1):1",1
3,3,functor,23,0,N0,,3,functor:1:1-1,,,,"test:functor:N0:randomized:(1, 1):2",2
3,3,functor,23,0,N0,,3,functor:1:1-1,4,,7,"test:functor:N0:randomized:(1, 1):3",3
3,6,functor,23,2,N2,,3,functor:1:1-1,0,,6,"test:functor:N2:aligned:(1, 1):0",1
3,6,functor,23,2,N2,,3,functor:1:1-1,0,,6,"test:functor:N2:aligned:(1, 1):1",1
3,6,functor,23,2,N2,,3,functor:1:1-1,0,,6,"test:functor:N2:aligned:(1, 1):2",1
3,6,functor,23,2,N2,,3,functor:1:1-1,0,,6,"test:functor:N2:aligned:(1, 1):3",1
3,6,functor,23,2,N2,,3,functor:1:1-1,8,,14,"test:functor:N2:randomized:(1, 1):0",3
3,6,functor,23,2,N2,,3,functor:1:1-1,11,,17,"test:functor:N2:randomized:(1, 1):1",9
3,6,functor,23,2,N2,,3,functor:1:1-1,,,,"test:functor:N2:randomized:(1, 1):2",8
3,6,functor,23,2,N2,,3,functor:1:1-1,11,,17,"test:functor:N2:randomized:(1, 1):3",5
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:aligned:(1, 1):0",1
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:aligned:(1, 1):1",1
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:aligned:(1, 1):2",1
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:aligned:(1, 1):3",1
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:randomized:(1, 1):0",1
3,6,functor,23,2,N3,,3,functor:1:1-1,,,,"test:functor:N3:randomized:(1, 1):1",6
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:randomized:(1, 1):2",1
3,6,functor,23,2,N3,,3,functor:1:1-1,0,,6,"test:functor:N3:randomized:(1, 1):3",1
3,6,functor,23,2,N4,,3,functor:1:1-1,0,,6,"test:functor:N4:aligned:(1, 1):0",1
3,6,functor,23,2,N4,,3,functor:1:1-1,0,,6,"test:functor:N4:aligned:(1, 1):1",1
3,6,functor,23,2,N4,,3,functor:1:1-1,0,,6,"test:functor:N4:aligned:(1, 1):2",1
3,6,functor,23,2,N4,,3,functor:1:1-1,0,,6,"test:functor:N4:aligned:(1, 1):3",1
3,6,functor,23,2,N4,,3,functor:1:1-1,,,,"test:functor:N4:randomized:(1, 1):0",6
3,6,functor,23,2,N4,,3,functor:1:1-1,11,,17,"test:functor:N4:randomized:(1, 1):1",9
3,6,functor,23,2,N4,,3,functor:1:1-1,8,,14,"test:functor:N4:randomized:(1, 1):2",5
3,6,functor,23,2,N4,,3,functor:1:1-1,0,,6,"test:functor:N4:randomized:(1, 1):3",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:aligned:(1, 2):0",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:aligned:(1, 2):1",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:aligned:(1, 2):2",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:aligned:(1, 2):3",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:randomized:(1, 2):0",1
3,5,functor,23,0,N0,,3,functor:1:1-2,0,,5,"test:functor:N0:randomized:(1, 2):1",1
3,5,functor,23,0,N0,,3,functor:1:1-2,0,,5,"test:functor:N0:randomized:(1, 2):2",1
3,3,functor,23,0,N0,,3,functor:1:1-2,0,,3,"test:functor:N0:randomized:(1, 2):3",1
3,6,functor,23,2,N2,,3,functor:1:1-2,0,,6,"test:functor:N2:aligned:(1, 2):0",1
3,6,functor,23,2,N2,,3,functor:1:1-2,0,,6,"test:functor:N2:aligned:(1, 2):1",1
3,6,functor,23,2,N2,,3,functor:1:1-2,0,,6,"test:functor:N2:aligned:(1, 2):2",1
3,6,functor,23,2,N2,,3,functor:1:1-2,0,,6,"test:functor:N2:aligned:(1, 2):3",1
3,10,functor,23,2,N2,,3,functor:1:1-2,0,,10,"test:functor:N2:randomized:(1, 2):0",1
3,7,functor,23,2,N2,,3,functor:1:1-2,2,,9,"test:functor:N2:randomized:(1, 2):1",3
3,6,functor,23,2,N2,,3,functor:1:1-2,0,,6,"test:functor:N2:randomized:(1, 2):2",1
3,10,functor,23,2,N2,,3,functor:1:1-2,0,,10,"test:functor:N2:randomized:(1, 2):3",1
3,6,functor,23,2,N3,,3,functor:1:1-2,0,,6,"test:functor:N3:aligned:(1, 2):0",1
3,6,functor,23,2,N3,,3,functor:1:1-2,0,,6,"test:functor:N3:aligned:(1, 2):1",1
3,6,functor,23,2,N3,,3,functor:1:1-2,0,,6,"test:functor:N3:aligned:(1, 2):2",1
3,6,functor,23,2,N3,,3,functor:1:1-2,0,,6,"test:functor:N3:aligned:(1, 2):3",1
3,6,functor,23,2,N3,,3,functor:1:1-2,4,,10,"test:functor:N3:randomized:(1, 2):0",5
3,6,functor,23,2,N3,,3,functor:1:1-2,4,,10,"test:functor:N3:randomized:(1, 2):1",5
3,7,functor,23,2,N3,,3,functor:1:1-2,2,,9,"test:functor:N3:randomized:(1, 2):2",3
3,7,functor,23,2,N3,,3,functor:1:1-2,2,,9,"test:functor:N3:randomized:(1, 2):3",3
3,6,functor,23,2,N4,,3,functor:1:1-2,0,,6,"test:functor:N4:aligned:(1, 2):0",1
3,6,functor,23,2,N4,,3,functor:1:1-2,0,,6,"test:functor:N4:aligned:(1, 2):1",1
3,6,functor,23,2,N4,,3,functor:1:1-2,0,,6,"test:functor:N4:aligned:(1, 2):2",1
3,6,functor,23,2,N4,,3,functor:1:1-2,0,,6,"test:functor:N4:aligned:(1, 2):3",1
3,6,functor,23,2,N4,,3,functor:1:1-2,0,,6,"test:functor:N4:randomized:(1, 2):0",1
3,10,functor,23,2,N4,,3,functor:1:1-2,0,,10,"test:functor:N4:randomized:(1, 2):1",1
3,7,functor,23,2,N4,,3,functor:1:1-2,2,,9,"test:functor:N4:randomized:(1, 2):2",3
3,7,functor,23,2,N4,,3,functor:1:1-2,2,,9,"test:functor:N4:randomized:(1, 2):3",3
3,5,functor,23,0,N0,,3,functor:1:1-3,0,,5,"test:functor:N0:aligned:(1, 3):0",1
3,5,functor,23,0,N0,,3,functor:1:1-3,0,,5,"test:functor:N0:aligned:(1, 3):1",1
3,5,functor,23,0,N0,,3,functor:1:1-3,0,,5,"test:functor:N0:aligned:(1, 3):2",1
3,5,functor,23,0,N0,,3,functor:1:1-3,0,,5,"test:functor:N0:aligned:(1, 3):3",1
3,6,functor,23,0,N0,,3,functor:1:1-3,0,,6,"test:functor:N0:randomized:(1, 3):0",1
3,6,functor,23,0,N0,,3,functor:1:1-3,0,,6,"test:functor:N0:randomized:(1, 3):1",1
3,7,functor,23,0,N0,,3,functor:1:1-3,0,,7,"test:functor:N0:randomized:(1, 3):2",1
3,5,functor,23,0,N0,,3,functor:1:1-3,0,,5,"test:functor:N0:randomized:(1, 3):3",1
3,10,functor,23,2,N2,,3,functor:1:1-3,0,,10,"test:functor:N2:aligned:(1, 3):0",1
3,10,functor,23,2,N2,,3,functor:1:1-3,0,,10,"test:functor:N2:aligned:(1, 3):1",1
3,10,functor,23,2,N2,,3,functor:1:1-3,0,,10,"test:functor:N2:aligned:(1, 3):2",1
3,10,functor,23,2,N2,,3,functor:1:1-3,0,,10,"test:functor:N2:aligned:(1, 3):3",1
3,14,functor,23,2,N2,,3,functor:1:1-3,0,,14,"test:functor:N2:randomized:(1, 3):0",1
3,14,functor,23,2,N2,,3,functor:1:1-3,0,,14,"test:functor:N2:randomized:(1, 3):1",1
3,14,functor,23,2,N2,,3,functor:1:1-3,0,,14,"test:functor:N2:randomized:(1, 3):2",1
3,12,functor,23,2,N2,,3,functor:1:1-3,2,,14,"test:functor:N2:randomized:(1, 3):3",3
3,10,functor,23,2,N3,,3,functor:1:1-3,0,,10,"test:functor:N3:aligned:(1, 3):0",1
3,10,functor,23,2,N3,,3,functor:1:1-3,0,,10,"test:functor:N3:aligned:(1, 3):1",1
3,10,functor,23,2,N3,,3,functor:1:1-3,0,,10,"test:functor:N3:aligned:(1, 3):2",1
3,10,functor,23,2,N3,,3,functor:1:1-3,0,,10,"test:functor:N3:aligned:(1, 3):3",1
3,14,functor,23,2,N3,,3,functor:1:1-3,0,,14,"test:functor:N3:randomized:(1, 3):0",1
3,10,functor,23,2,N3,,3,functor:1:1-3,4,,14,"test:functor:N3:randomized:(1, 3):1",5
3,14,functor,23,2,N3,,3,functor:1:1-3,0,,14,"test:functor:N3:randomized:(1, 3):2",1
3,12,functor,23,2,N3,,3,functor:1:1-3,2,,14,"test:functor:N3:randomized:(1, 3):3",3
3,10,functor,23,2,N4,,3,functor:1:1-3,0,,10,"test:functor:N4:aligned:(1, 3):0",1
3,10,functor,23,2,N4,,3,functor:1:1-3,0,,10,"test:functor:N4:aligned:(1, 3):1",1
3,10,functor,23,2,N4,,3,functor:1:1-3,0,,10,"test:functor:N4:aligned:(1, 3):2",1
3,10,functor,23,2,N4,,3,functor:1:1-3,0,,10,"test:functor:N4:aligned:(1, 3):3",1
3,11,functor,23,2,N4,,3,functor:1:1-3,2,,13,"test:functor:N4:randomized:(1, 3):0",3
3,11,functor,23,2,N4,,3,functor:1:1-3,2,,13,"test:functor:N4:randomized:(1, 3):1",3
3,14,functor,23,2,N4,,3,functor:1:1-3,0,,14,"test:functor:N4:randomized:(1, 3):2",1
3,10,functor,23,2,N4,,3,functor:1:1-3,4,,14,"test:functor:N4:randomized:(1, 3):3",5
3,4,functor,23,0,N0,,3,functor:1:2-0,0,,4,"test:functor:N0:aligned:(2, 0):0",1
3,4,functor,23,0,N0,,3,functor:1:2-0,0,,4,"test:functor:N0:aligned:(2, 0):1",1
3,4,functor,23,0,N0,,3,functor:1:2-0,0,,4,"test:functor:N0:aligned:(2, 0):2",1
3,4,functor,23,0,N0,,3,functor:1:2-0,0,,4,"test:functor:N0:aligned:(2, 0):3",1
3,4,functor,23,0,N0,,3,functor:1:2-0,3,,7,"test:functor:N0:randomized:(2, 0):0",3
3,4,functor,23,0,N0,,3,functor:1:2-0,3,,7,"test:functor:N0:randomized:(2, 0):1",3
3,4,functor,23,0,N0,,3,functor:1:2-0,3,,7,"test:functor:N0:randomized:(2, 0):2",3
3,4,functor,23,0,N0,,3,functor:1:2-0,3,,7,"test:functor:N0:randomized:(2, 0):3",3
3,8,functor,23,2,N2,,3,functor:1:2-0,0,,8,"test:functor:N2:aligned:(2, 0):0",1
3,8,functor,23,2,N2,,3,functor:1:2-0,5,,13,"test:functor:N2:aligned:(2, 0):1",3
3,8,functor,23,2,N2,,3,functor:1:2-0,0,,8,"test:functor:N2:aligned:(2, 0):2",1
3,8,functor,23,2,N2,,3,functor:1:2-0,0,,8,"test:functor:N2:aligned:(2, 0):3",1
3,8,functor,23,2,N2,,3,functor:1:2-0,2,,10,"test:functor:N2:randomized:(2, 0):0",3
3,8,functor,23,2,N2,,3,functor:1:2-0,6,,14,"test:functor:N2:randomized:(2, 0):1",7
3,14,functor,23,2,N2,,3,functor:1:2-0,0,,14,"test:functor:N2:randomized:(2, 0):2",1
3,9,functor,23,2,N2,,3,functor:1:2-0,4,,13,"test:functor:N2:randomized:(2, 0):3",5
3,8,functor,23,2,N3,,3,functor:1:2-0,0,,8,"test:functor:N3:aligned:(2, 0):0",1
3,8,functor,23,2,N3,,3,functor:1:2-0,0,,8,"test:functor:N3:aligned:(2, 0):1",1
3,8,functor,23,2,N3,,3,functor:1:2-0,0,,8,"test:functor:N3:aligned:(2, 0):2",1
3,8,functor,23,2,N3,,3,functor:1:2-0,0,,8,"test:functor:N3:aligned:(2, 0):3",1
3,9,functor,23,2,N3,,3,functor:1:2-0,5,,14,"test:functor:N3:randomized:(2, 0):0",3
3,14,functor,23,2,N3,,3,functor:1:2-0,0,,14,"test:functor:N3:randomized:(2, 0):1",1
3,8,functor,23,2,N3,,3,functor:1:2-0,0,,8,"test:functor:N3:randomized:(2, 0):2",1
